order_id,order_timestamp,city,store_id,delivery_pincode,delivery_lat,delivery_lon,basket_value_inr,promised_delivery_min,actual_delivery_min
ORD0026280,2026-04-09 20:28:54,Jaipur,JAI-03,302001,26.91849,75.814809,583.31,10,9.57
ORD0026281,2026-04-09 20:29:28,Pune,PUN-06,411001,18.50936,73.870187,567.22,10,11.08
ORD0026282,2026-04-09 20:29:32,Pune,PUN-07,411057,18.609699,73.763494,619.72,10,10.25
ORD0026283,2026-04-09 20:29:57,Pune,PUN-01,411058,18.480662,73.794565,393.01,10,11.53
ORD0026284,2026-04-09 20:30:05,Pune,PUN-05,411028,18.510909,73.936918,431.12,10,6.48
ORD0026285,2026-04-09 20:30:26,Pune,PUN-03,411021,18.563296,73.772442,967.34,10,8.97
ORD0026286,2026-04-09 20:31:00,Pune,PUN-02,411004,18.516358,73.832573,443.28,10,11.19
ORD0026287,2026-04-09 20:31:01,Jaipur,JAI-05,302033,26.793055,75.822425,356.06,10,5.81
ORD0026288,2026-04-09 20:31:04,Jaipur,JAI-02,302019,26.82438,75.79882,360.11,10,11.9
ORD0026289,2026-04-09 20:31:15,Hyderabad,HYD-06,500072,17.481204,78.407607,300.02,10,3.66
ORD0026290,2026-04-09 20:31:51,Jaipur,JAI-03,302001,26.916477,75.812456,333.05,10,6.02
ORD0026291,2026-04-09 20:32:09,Pune,PUN-06,411006,18.535559,73.83982,530.04,10,6.98
ORD0026292,2026-04-09 20:32:21,Jaipur,JAI-05,302033,26.778712,75.825278,594.07,10,8.04
ORD0026293,2026-04-09 20:32:31,Jaipur,JAI-02,302017,26.8528,75.824556,339.28,10,6.56
ORD0026294,2026-04-09 20:32:36,Pune,PUN-06,411006,18.534567,73.840599,819.5,10,5.8
ORD0026295,2026-04-09 20:33:01,Hyderabad,HYD-05,500089,17.407738,78.376008,145.17,10,4.77
ORD0026296,2026-04-09 20:33:02,Pune,PUN-01,411038,18.501257,73.810673,680.3,10,2.99
ORD0026297,2026-04-09 20:33:05,Pune,PUN-06,411016,18.531082,73.839039,483.39,10,7.42
ORD0026298,2026-04-09 20:33:25,Hyderabad,HYD-06,500072,17.49066,78.404716,376.66,10,2.6
ORD0026299,2026-04-09 20:33:30,Hyderabad,HYD-05,500089,17.396481,78.393185,694.17,10,5.75
ORD0026300,2026-04-09 20:33:57,Pune,PUN-05,411048,18.474823,73.887809,387.84,10,13.67
ORD0026301,2026-04-09 20:33:57,Pune,PUN-03,411021,18.553134,73.784876,370.28,10,5.94
ORD0026302,2026-04-09 20:34:28,Jaipur,JAI-01,302012,26.933482,75.756433,454.48,10,7.83
ORD0026303,2026-04-09 20:34:34,Jaipur,JAI-01,302012,26.951376,75.749023,142.88,10,9.44
ORD0026304,2026-04-09 20:34:45,Jaipur,JAI-01,302012,26.953657,75.750683,236.04,10,7.83
ORD0026305,2026-04-09 20:34:47,Hyderabad,HYD-03,500016,17.442219,78.47338,647.58,10,6.55
ORD0026306,2026-04-09 20:34:48,Hyderabad,HYD-06,500072,17.486289,78.419725,288.19,10,9.47
ORD0026307,2026-04-09 20:35:04,Hyderabad,HYD-01,500033,17.43472,78.4084,769.49,10,8.15
ORD0026308,2026-04-09 20:35:10,Jaipur,JAI-04,302018,26.852196,75.758688,373.29,10,2.6
ORD0026309,2026-04-09 20:35:37,Pune,PUN-03,411045,18.569935,73.765399,184.77,10,11.3
ORD0026310,2026-04-09 20:35:51,Pune,PUN-05,411001,18.510553,73.887521,446.25,10,10.14
ORD0026311,2026-04-09 20:35:55,Jaipur,JAI-03,302012,26.951595,75.763272,425.43,10,14.24
ORD0026312,2026-04-09 20:36:00,Hyderabad,HYD-06,500072,17.494093,78.404736,544.09,10,5.09
ORD0026313,2026-04-09 20:36:15,Jaipur,JAI-02,302019,26.822631,75.803503,753.75,10,17.28
ORD0026314,2026-04-09 20:36:17,Pune,PUN-07,411027,18.605444,73.789905,315.76,10,4.34
ORD0026315,2026-04-09 20:36:26,Pune,PUN-06,411001,18.510477,73.869648,339.1,10,11.37
ORD0026316,2026-04-09 20:36:27,Jaipur,JAI-05,302019,26.813357,75.802673,365.58,10,10.7
ORD0026317,2026-04-09 20:36:27,Pune,PUN-07,411027,18.595196,73.793236,391.77,10,2.6
ORD0026318,2026-04-09 20:36:33,Pune,PUN-03,411007,18.55066,73.802637,575.17,10,8.47
ORD0026319,2026-04-09 20:36:34,Hyderabad,HYD-02,500034,17.425742,78.440445,481.04,10,5.1
ORD0026320,2026-04-09 20:36:39,Jaipur,JAI-03,302001,26.918105,75.815112,300.62,10,6.76
ORD0026321,2026-04-09 20:36:39,Pune,PUN-04,411014,18.562938,73.911695,558.1,10,7.77
ORD0026322,2026-04-09 20:36:43,Pune,PUN-07,411057,18.593053,73.764776,492.84,10,8.21
ORD0026323,2026-04-09 20:36:46,Hyderabad,HYD-02,500001,17.376076,78.481362,910.94,10,21.14
ORD0026324,2026-04-09 20:37:00,Pune,PUN-06,411006,18.52868,73.856069,621.7,10,4.96
ORD0026325,2026-04-09 20:37:04,Hyderabad,HYD-03,500018,17.458527,78.446906,489.43,10,9.42
ORD0026326,2026-04-09 20:37:07,Pune,PUN-01,411058,18.490543,73.801858,589.65,10,5.94
ORD0026327,2026-04-09 20:37:10,Pune,PUN-07,411027,18.599934,73.792617,257.44,10,2.73
ORD0026328,2026-04-09 20:37:30,Hyderabad,HYD-03,500016,17.441213,78.463386,526.28,10,7.66
ORD0026329,2026-04-09 20:37:35,Jaipur,JAI-03,302001,26.913117,75.814904,286.98,10,8.81
ORD0026330,2026-04-09 20:37:56,Hyderabad,HYD-06,500072,17.478937,78.403739,480.41,10,7.95
ORD0026331,2026-04-09 20:38:04,Hyderabad,HYD-04,500019,17.502242,78.365171,375.06,10,9.97
ORD0026332,2026-04-09 20:38:17,Pune,PUN-05,411048,18.454033,73.879303,415.17,10,20.97
ORD0026333,2026-04-09 20:38:18,Pune,PUN-07,411027,18.591956,73.789887,446.66,10,4.8
ORD0026334,2026-04-09 20:38:20,Jaipur,JAI-04,302019,26.825376,75.787024,402.67,10,11.11
ORD0026335,2026-04-09 20:38:41,Jaipur,JAI-03,302001,26.922942,75.8121,333.05,10,7.47
ORD0026336,2026-04-09 20:38:53,Pune,PUN-02,411038,18.508239,73.817257,260.45,10,2.6
ORD0026337,2026-04-09 20:39:10,Hyderabad,HYD-03,500018,17.45636,78.441755,493.03,10,11.66
ORD0026338,2026-04-09 20:39:23,Jaipur,JAI-05,302019,26.810354,75.79071,474.7,10,9.45
ORD0026339,2026-04-09 20:39:35,Hyderabad,HYD-06,500072,17.490794,78.421844,380.64,10,5.8
ORD0026340,2026-04-09 20:39:37,Hyderabad,HYD-05,500089,17.392793,78.375544,652.81,10,9.07
ORD0026341,2026-04-09 20:39:40,Hyderabad,HYD-02,500034,17.424475,78.445631,1023.0,10,4.93
ORD0026342,2026-04-09 20:39:44,Hyderabad,HYD-03,500018,17.449452,78.439624,455.62,10,7.37
ORD0026343,2026-04-09 20:39:54,Hyderabad,HYD-05,500089,17.406092,78.371462,421.52,10,5.98
ORD0026344,2026-04-09 20:40:02,Pune,PUN-03,411007,18.553109,73.802596,993.44,10,2.6
ORD0026345,2026-04-09 20:40:12,Pune,PUN-06,411006,18.53112,73.848241,976.18,10,3.54
ORD0026346,2026-04-09 20:40:18,Pune,PUN-04,411014,18.56579,73.917141,249.25,10,12.72
ORD0026347,2026-04-09 20:40:36,Hyderabad,HYD-02,500033,17.420843,78.40861,493.05,10,8.63
ORD0026348,2026-04-09 20:40:50,Hyderabad,HYD-02,500018,17.449043,78.428012,464.76,10,10.31
ORD0026349,2026-04-09 20:41:08,Hyderabad,HYD-05,500089,17.393207,78.390245,267.59,10,8.7
ORD0026350,2026-04-09 20:41:11,Hyderabad,HYD-03,500016,17.440423,78.476357,476.12,10,7.87
ORD0026351,2026-04-09 20:41:15,Jaipur,JAI-02,302017,26.866113,75.813617,440.31,10,4.25
ORD0026352,2026-04-09 20:41:17,Jaipur,JAI-05,302033,26.784592,75.827918,312.16,10,6.98
ORD0026353,2026-04-09 20:41:19,Hyderabad,HYD-01,500033,17.438773,78.404296,490.19,10,9.28
ORD0026354,2026-04-09 20:41:24,Hyderabad,HYD-06,500072,17.488753,78.399915,653.23,10,5.78
ORD0026355,2026-04-09 20:41:58,Pune,PUN-06,411006,18.537945,73.848247,467.41,10,3.31
ORD0026356,2026-04-09 20:42:04,Pune,PUN-02,411016,18.521727,73.830335,407.41,10,10.31
ORD0026357,2026-04-09 20:42:06,Hyderabad,HYD-04,500084,17.464814,78.362039,324.5,10,5.64
ORD0026358,2026-04-09 20:42:09,Pune,PUN-05,411028,18.503332,73.92767,357.97,10,6.41
ORD0026359,2026-04-09 20:42:09,Hyderabad,HYD-01,500081,17.441776,78.382541,387.41,10,5.41
ORD0026360,2026-04-09 20:42:10,Pune,PUN-01,411038,18.50714,73.799391,736.43,10,10.46
ORD0026361,2026-04-09 20:42:38,Hyderabad,HYD-03,500016,17.44224,78.473101,372.63,10,5.94
ORD0026362,2026-04-09 20:42:38,Hyderabad,HYD-01,500033,17.438734,78.409716,771.63,10,8.11
ORD0026363,2026-04-09 20:42:54,Hyderabad,HYD-06,500049,17.510833,78.37741,685.89,10,12.64
ORD0026364,2026-04-09 20:43:15,Pune,PUN-05,411048,18.471148,73.900527,329.14,10,12.62
ORD0026365,2026-04-09 20:43:27,Hyderabad,HYD-06,500072,17.484219,78.406352,506.65,10,2.6
ORD0026366,2026-04-09 20:43:34,Pune,PUN-01,411058,18.475953,73.794113,370.76,10,11.33
ORD0026367,2026-04-09 20:43:44,Jaipur,JAI-01,302012,26.943082,75.757718,211.73,10,9.71
ORD0026368,2026-04-09 20:43:46,Pune,PUN-01,411038,18.503746,73.802843,325.35,10,2.86
ORD0026369,2026-04-09 20:44:07,Hyderabad,HYD-04,500032,17.432802,78.341405,520.01,10,14.68
ORD0026370,2026-04-09 20:44:30,Pune,PUN-07,411045,18.579584,73.776424,500.74,10,5.05
ORD0026371,2026-04-09 20:44:45,Hyderabad,HYD-06,500018,17.4628,78.428341,350.09,10,11.26
ORD0026372,2026-04-09 20:45:00,Hyderabad,HYD-04,500084,17.466656,78.371174,342.05,10,4.19
ORD0026373,2026-04-09 20:45:17,Hyderabad,HYD-04,500084,17.454084,78.376565,795.05,10,5.78
ORD0026374,2026-04-09 20:45:24,Hyderabad,HYD-06,500049,17.500411,78.391613,653.95,10,6.48
ORD0026375,2026-04-09 20:45:28,Pune,PUN-05,411001,18.510938,73.884567,249.34,10,14.29
ORD0026376,2026-04-09 20:45:35,Jaipur,JAI-03,302001,26.91426,75.827003,288.78,10,12.48
ORD0026377,2026-04-09 20:46:04,Hyderabad,HYD-01,500033,17.429763,78.402559,849.84,10,7.09
ORD0026378,2026-04-09 20:46:18,Jaipur,JAI-03,302021,26.957063,75.774295,293.56,10,14.55
ORD0026379,2026-04-09 20:46:38,Hyderabad,HYD-06,500049,17.501804,78.388887,342.99,10,11.16
ORD0026380,2026-04-09 20:46:39,Pune,PUN-07,411057,18.587527,73.758341,392.63,10,13.03
ORD0026381,2026-04-09 20:47:04,Pune,PUN-06,411001,18.508941,73.876043,742.09,10,12.96
ORD0026382,2026-04-09 20:47:27,Jaipur,JAI-03,302021,26.965211,75.773354,264.94,10,16.1
ORD0026383,2026-04-09 20:47:54,Pune,PUN-03,411007,18.568121,73.810666,947.12,10,6.74
ORD0026384,2026-04-09 20:47:54,Jaipur,JAI-03,302001,26.911321,75.816756,397.14,10,8.02
ORD0026385,2026-04-09 20:48:01,Hyderabad,HYD-06,500072,17.486238,78.423084,405.49,10,2.6
ORD0026386,2026-04-09 20:48:06,Hyderabad,HYD-04,500032,17.447911,78.351841,1135.82,10,3.2
ORD0026387,2026-04-09 20:48:14,Jaipur,JAI-03,302001,26.921285,75.819815,319.06,10,8.07
ORD0026388,2026-04-09 20:48:24,Hyderabad,HYD-04,500032,17.437947,78.343119,542.13,10,13.38
ORD0026389,2026-04-09 20:48:26,Pune,PUN-07,411027,18.58774,73.791228,703.64,10,7.78
ORD0026390,2026-04-09 20:48:26,Pune,PUN-04,411014,18.577738,73.914521,409.72,10,10.26
ORD0026391,2026-04-09 20:48:48,Pune,PUN-05,411048,18.452132,73.895642,471.41,10,18.9
ORD0026392,2026-04-09 20:49:02,Hyderabad,HYD-01,500033,17.428439,78.399991,448.84,10,3.53
ORD0026393,2026-04-09 20:49:10,Pune,PUN-07,411057,18.594214,73.771872,407.93,10,9.35
ORD0026394,2026-04-09 20:49:21,Hyderabad,HYD-04,500019,17.486719,78.361699,428.45,10,15.33
ORD0026395,2026-04-09 20:49:38,Hyderabad,HYD-01,500033,17.430218,78.399282,1520.15,10,3.46
ORD0026396,2026-04-09 20:49:50,Pune,PUN-05,411001,18.510101,73.887218,299.36,10,12.11
ORD0026397,2026-04-09 20:49:50,Pune,PUN-07,411057,18.60453,73.754722,433.43,10,9.61
ORD0026398,2026-04-09 20:50:00,Jaipur,JAI-02,302020,26.841534,75.844571,524.39,10,10.63
ORD0026399,2026-04-09 20:50:07,Hyderabad,HYD-04,500084,17.457101,78.360177,479.28,10,6.73
ORD0026400,2026-04-09 20:50:10,Jaipur,JAI-04,302018,26.864675,75.76133,342.54,10,5.2
ORD0026401,2026-04-09 20:50:21,Pune,PUN-01,411038,18.498202,73.802214,665.34,10,5.71
ORD0026402,2026-04-09 20:50:32,Jaipur,JAI-03,302001,26.923888,75.814841,344.39,10,8.47
ORD0026403,2026-04-09 20:50:41,Hyderabad,HYD-06,500049,17.507561,78.401045,321.74,10,7.13
ORD0026404,2026-04-09 20:50:42,Hyderabad,HYD-06,500072,17.47756,78.4088,289.68,10,6.11
ORD0026405,2026-04-09 20:50:57,Jaipur,JAI-02,302017,26.866852,75.80931,1538.77,10,7.06
ORD0026406,2026-04-09 20:51:06,Hyderabad,HYD-04,500032,17.446505,78.361432,629.23,10,9.14
ORD0026407,2026-04-09 20:51:18,Hyderabad,HYD-06,500018,17.457582,78.430082,333.26,10,11.73
ORD0026408,2026-04-09 20:51:19,Hyderabad,HYD-04,500084,17.451784,78.358413,557.96,10,7.45
ORD0026409,2026-04-09 20:51:26,Jaipur,JAI-01,302012,26.938045,75.749007,411.93,10,7.91
ORD0026410,2026-04-09 20:52:00,Jaipur,JAI-02,302017,26.856297,75.81698,356.05,10,2.6
ORD0026411,2026-04-09 20:52:10,Hyderabad,HYD-01,500033,17.431155,78.407422,326.44,10,10.5
ORD0026412,2026-04-09 20:52:13,Jaipur,JAI-03,302004,26.933907,75.797276,471.86,10,5.52
ORD0026413,2026-04-09 20:52:28,Pune,PUN-05,411028,18.502968,73.930109,811.45,10,5.92
ORD0026414,2026-04-09 20:52:50,Jaipur,JAI-05,302033,26.778238,75.810146,514.43,10,7.35
ORD0026415,2026-04-09 20:53:00,Pune,PUN-05,411001,18.506237,73.881116,382.06,10,11.41
ORD0026416,2026-04-09 20:53:05,Jaipur,JAI-05,302033,26.788465,75.821117,324.33,10,7.28
ORD0026417,2026-04-09 20:53:40,Pune,PUN-05,411048,18.454345,73.897051,393.12,10,18.94
ORD0026418,2026-04-09 20:53:41,Hyderabad,HYD-05,500089,17.397748,78.393452,1060.27,10,7.81
ORD0026419,2026-04-09 20:53:45,Pune,PUN-05,411028,18.49559,73.927717,451.13,10,8.54
ORD0026420,2026-04-09 20:54:05,Pune,PUN-07,411033,18.609972,73.745343,175.02,10,15.52
ORD0026421,2026-04-09 20:54:15,Hyderabad,HYD-06,500049,17.520427,78.392351,347.56,10,12.03
ORD0026422,2026-04-09 20:54:16,Hyderabad,HYD-06,500072,17.477319,78.419177,341.49,10,9.8
ORD0026423,2026-04-09 20:54:24,Hyderabad,HYD-01,500033,17.430321,78.412437,710.03,10,6.52
ORD0026424,2026-04-09 20:54:27,Hyderabad,HYD-06,500072,17.49005,78.420685,593.81,10,11.79
ORD0026425,2026-04-09 20:54:42,Pune,PUN-05,411028,18.517661,73.928594,275.45,10,7.14
ORD0026426,2026-04-09 20:55:04,Hyderabad,HYD-05,500089,17.40227,78.384878,696.61,10,3.66
ORD0026427,2026-04-09 20:55:12,Pune,PUN-05,411028,18.516199,73.926162,586.84,10,4.7
ORD0026428,2026-04-09 20:55:40,Pune,PUN-05,411028,18.504599,73.931675,558.38,10,4.74
ORD0026429,2026-04-09 20:55:40,Jaipur,JAI-05,302033,26.783203,75.815042,627.16,10,5.53
ORD0026430,2026-04-09 20:55:50,Jaipur,JAI-03,302001,26.917313,75.813147,509.92,10,7.84
ORD0026431,2026-04-09 20:55:51,Hyderabad,HYD-02,500001,17.383176,78.482345,823.75,10,16.55
ORD0026432,2026-04-09 20:56:02,Pune,PUN-01,411058,18.473457,73.795329,516.92,10,14.14
ORD0026433,2026-04-09 20:56:27,Pune,PUN-05,411048,18.467233,73.897115,308.19,10,15.18
ORD0026434,2026-04-09 20:56:48,Pune,PUN-05,411048,18.469003,73.897882,372.0,10,14.6
ORD0026435,2026-04-09 20:56:49,Jaipur,JAI-03,302001,26.918379,75.830247,277.53,10,13.2
ORD0026436,2026-04-09 20:57:00,Pune,PUN-06,411016,18.531715,73.832786,264.86,10,8.67
ORD0026437,2026-04-09 20:57:00,Hyderabad,HYD-04,500032,17.435358,78.358499,321.31,10,8.32
ORD0026438,2026-04-09 20:57:11,Pune,PUN-07,411027,18.591883,73.796692,581.99,10,2.6
ORD0026439,2026-04-09 20:57:18,Hyderabad,HYD-02,500034,17.41011,78.439626,700.38,10,5.52
ORD0026440,2026-04-09 20:57:38,Hyderabad,HYD-04,500032,17.447306,78.335142,366.6,10,14.34
ORD0026441,2026-04-09 20:57:50,Pune,PUN-07,411057,18.593797,73.773916,501.77,10,7.97
ORD0026442,2026-04-09 20:58:12,Jaipur,JAI-04,302018,26.846491,75.756732,445.48,10,5.6
ORD0026443,2026-04-09 20:58:14,Hyderabad,HYD-04,500032,17.440185,78.35257,539.44,10,10.49
ORD0026444,2026-04-09 20:58:17,Jaipur,JAI-03,302001,26.9125,75.815096,192.31,10,9.71
ORD0026445,2026-04-09 20:58:23,Pune,PUN-01,411058,18.479673,73.798972,428.15,10,9.86
ORD0026446,2026-04-09 20:58:39,Hyderabad,HYD-01,500081,17.452322,78.391639,805.86,10,2.6
ORD0026447,2026-04-09 20:59:02,Pune,PUN-05,411028,18.504619,73.911286,464.8,10,4.99
ORD0026448,2026-04-09 20:59:23,Pune,PUN-07,411057,18.599751,73.769752,573.2,10,7.06
ORD0026449,2026-04-09 20:59:24,Jaipur,JAI-01,302012,26.948636,75.746864,437.68,10,15.97
ORD0026450,2026-04-09 20:59:32,Pune,PUN-03,411007,18.554436,73.803735,534.46,10,3.33
ORD0026451,2026-04-09 20:59:43,Hyderabad,HYD-06,500049,17.499998,78.386602,431.35,10,9.58
ORD0026452,2026-04-09 20:59:48,Pune,PUN-07,411027,18.591466,73.78618,303.85,10,5.35
ORD0026453,2026-04-09 20:59:57,Hyderabad,HYD-01,500033,17.427527,78.40171,652.29,10,7.88
ORD0026454,2026-04-09 20:59:58,Jaipur,JAI-05,302019,26.814915,75.795281,363.17,10,16.23
ORD0026455,2026-04-09 21:00:01,Pune,PUN-06,411006,18.535988,73.840725,607.96,10,10.02
ORD0026456,2026-04-09 21:00:09,Hyderabad,HYD-06,500049,17.514997,78.389942,379.16,10,14.01
ORD0026457,2026-04-09 21:00:09,Hyderabad,HYD-06,500072,17.490307,78.408441,405.05,10,8.36
ORD0026458,2026-04-09 21:00:10,Pune,PUN-01,411038,18.507249,73.796024,414.42,10,5.27
ORD0026459,2026-04-09 21:00:14,Jaipur,JAI-02,302017,26.867328,75.809628,579.92,10,4.51
ORD0026460,2026-04-09 21:00:15,Hyderabad,HYD-02,500001,17.371052,78.472128,234.12,10,15.87
ORD0026461,2026-04-09 21:00:22,Pune,PUN-04,411014,18.575532,73.909295,437.66,10,13.0
ORD0026462,2026-04-09 21:00:34,Pune,PUN-05,411048,18.476669,73.88968,268.22,10,17.99
ORD0026463,2026-04-09 21:00:41,Pune,PUN-07,411027,18.59624,73.800659,299.37,10,8.59
ORD0026464,2026-04-09 21:01:00,Jaipur,JAI-02,302020,26.846075,75.855003,371.31,10,8.55
ORD0026465,2026-04-09 21:01:29,Pune,PUN-06,411006,18.532083,73.837948,407.75,10,3.39
ORD0026466,2026-04-09 21:01:37,Pune,PUN-04,411014,18.561146,73.903833,413.33,10,6.74
ORD0026467,2026-04-09 21:02:03,Jaipur,JAI-05,302033,26.788894,75.823365,345.12,10,2.6
ORD0026468,2026-04-09 21:02:38,Pune,PUN-04,411014,18.578643,73.911583,1070.53,10,10.29
ORD0026469,2026-04-09 21:02:40,Pune,PUN-01,411038,18.501042,73.801896,342.48,10,4.62
ORD0026470,2026-04-09 21:03:09,Pune,PUN-01,411038,18.502132,73.810244,498.03,10,5.88
ORD0026471,2026-04-09 21:03:12,Hyderabad,HYD-05,500089,17.396179,78.384728,230.12,10,7.5
ORD0026472,2026-04-09 21:03:28,Hyderabad,HYD-06,500049,17.509848,78.384672,687.15,10,12.51
ORD0026473,2026-04-09 21:03:31,Pune,PUN-04,411014,18.561382,73.922567,613.65,10,12.19
ORD0026474,2026-04-09 21:03:55,Jaipur,JAI-05,302033,26.776245,75.810434,615.06,10,8.66
ORD0026475,2026-04-09 21:04:06,Pune,PUN-07,411045,18.578158,73.777754,1265.6,10,10.81
ORD0026476,2026-04-09 21:04:20,Jaipur,JAI-03,302001,26.921614,75.824748,376.93,10,11.73
ORD0026477,2026-04-09 21:04:30,Hyderabad,HYD-02,500033,17.422603,78.414334,678.09,10,8.34
ORD0026478,2026-04-09 21:05:12,Hyderabad,HYD-06,500072,17.490019,78.40698,141.67,10,6.58
ORD0026479,2026-04-09 21:05:39,Hyderabad,HYD-03,500016,17.436525,78.465195,311.11,10,2.74
ORD0026480,2026-04-09 21:05:58,Jaipur,JAI-01,302015,26.909901,75.723267,721.73,10,7.57
ORD0026481,2026-04-09 21:06:18,Pune,PUN-02,411016,18.525716,73.82633,423.05,10,5.95
ORD0026482,2026-04-09 21:06:26,Pune,PUN-02,411038,18.514867,73.808622,323.11,10,7.15
ORD0026483,2026-04-09 21:06:30,Jaipur,JAI-03,302001,26.929393,75.819564,445.73,10,5.48
ORD0026484,2026-04-09 21:06:45,Hyderabad,HYD-03,500016,17.43379,78.471614,345.21,10,7.6
ORD0026485,2026-04-09 21:07:13,Pune,PUN-04,411014,18.571084,73.92385,485.82,10,6.49
ORD0026486,2026-04-09 21:07:33,Hyderabad,HYD-06,500049,17.522647,78.39357,492.36,10,14.12
ORD0026487,2026-04-09 21:07:40,Hyderabad,HYD-04,500019,17.492221,78.350946,186.25,10,12.01
ORD0026488,2026-04-09 21:08:30,Pune,PUN-03,411021,18.554228,73.774775,471.21,10,8.13
ORD0026489,2026-04-09 21:08:35,Jaipur,JAI-02,302017,26.860638,75.806836,849.2,10,4.32
ORD0026490,2026-04-09 21:08:44,Hyderabad,HYD-06,500049,17.515023,78.390912,411.95,10,13.02
ORD0026491,2026-04-09 21:08:53,Hyderabad,HYD-02,500001,17.378582,78.47211,596.2,10,14.43
ORD0026492,2026-04-09 21:09:08,Pune,PUN-02,411038,18.51295,73.812254,532.5,10,2.6
ORD0026493,2026-04-09 21:09:35,Hyderabad,HYD-01,500033,17.436105,78.41652,450.62,10,7.14
ORD0026494,2026-04-09 21:09:37,Pune,PUN-04,411014,18.578683,73.919493,717.91,10,11.84
ORD0026495,2026-04-09 21:09:59,Pune,PUN-07,411057,18.59588,73.750485,651.23,10,12.01
ORD0026496,2026-04-09 21:10:12,Hyderabad,HYD-03,500016,17.435573,78.467268,385.16,10,3.52
ORD0026497,2026-04-09 21:11:20,Pune,PUN-05,411048,18.464126,73.892581,161.58,10,12.99
ORD0026498,2026-04-09 21:11:32,Hyderabad,HYD-03,500016,17.443203,78.475204,347.2,10,10.31
ORD0026499,2026-04-09 21:11:43,Hyderabad,HYD-06,500072,17.477687,78.402114,898.8,10,7.43
ORD0026500,2026-04-09 21:11:47,Pune,PUN-03,411045,18.566919,73.767602,1012.15,10,7.64
ORD0026501,2026-04-09 21:12:01,Pune,PUN-05,411048,18.474725,73.881217,331.14,10,12.74
ORD0026502,2026-04-09 21:12:20,Jaipur,JAI-05,302020,26.821394,75.86602,1011.4,10,15.08
ORD0026503,2026-04-09 21:12:31,Jaipur,JAI-05,302019,26.805347,75.788687,769.48,10,7.69
ORD0026504,2026-04-09 21:12:39,Pune,PUN-03,411021,18.564902,73.770556,592.92,10,8.65
ORD0026505,2026-04-09 21:12:57,Pune,PUN-05,411028,18.512908,73.926518,544.8,10,7.51
ORD0026506,2026-04-09 21:13:14,Pune,PUN-01,411038,18.498624,73.804311,344.55,10,4.82
ORD0026507,2026-04-09 21:14:02,Hyderabad,HYD-02,500034,17.4167,78.44215,529.95,10,5.45
ORD0026508,2026-04-09 21:14:14,Jaipur,JAI-01,302015,26.920616,75.732797,625.58,10,10.51
ORD0026509,2026-04-09 21:14:21,Hyderabad,HYD-06,500072,17.48227,78.407589,174.11,10,4.91
ORD0026510,2026-04-09 21:14:21,Hyderabad,HYD-02,500034,17.418638,78.439908,1371.37,10,5.96
ORD0026511,2026-04-09 21:14:28,Hyderabad,HYD-03,500016,17.445394,78.471056,309.42,10,4.25
ORD0026512,2026-04-09 21:14:45,Hyderabad,HYD-06,500072,17.478188,78.403822,401.08,10,5.57
ORD0026513,2026-04-09 21:15:42,Hyderabad,HYD-04,500019,17.495235,78.357602,633.43,10,11.61
ORD0026514,2026-04-09 21:15:50,Pune,PUN-06,411006,18.543675,73.85235,351.25,10,7.93
ORD0026515,2026-04-09 21:16:14,Hyderabad,HYD-05,500089,17.399841,78.388734,806.84,10,5.29
ORD0026516,2026-04-09 21:16:42,Pune,PUN-06,411004,18.512059,73.839959,586.35,10,10.83
ORD0026517,2026-04-09 21:16:55,Pune,PUN-01,411058,18.473775,73.791859,644.94,10,11.41
ORD0026518,2026-04-09 21:17:01,Jaipur,JAI-03,302021,26.972982,75.788952,363.08,10,14.37
ORD0026519,2026-04-09 21:17:30,Jaipur,JAI-01,302015,26.917489,75.733582,1039.35,10,5.53
ORD0026520,2026-04-09 21:18:04,Pune,PUN-06,411016,18.525849,73.836502,673.13,10,8.26
ORD0026521,2026-04-09 21:18:08,Jaipur,JAI-05,302033,26.786509,75.810858,683.32,10,6.73
ORD0026522,2026-04-09 21:18:09,Pune,PUN-07,411057,18.594351,73.749882,1030.71,10,9.23
ORD0026523,2026-04-09 21:18:35,Jaipur,JAI-01,302012,26.95153,75.760835,280.75,10,13.37
ORD0026524,2026-04-09 21:18:50,Pune,PUN-06,411016,18.532529,73.837578,877.51,10,8.52
ORD0026525,2026-04-09 21:19:28,Pune,PUN-06,411006,18.525185,73.848806,369.85,10,5.74
ORD0026526,2026-04-09 21:19:32,Pune,PUN-04,411014,18.565834,73.901729,464.39,10,4.32
ORD0026527,2026-04-09 21:19:52,Hyderabad,HYD-06,500018,17.464363,78.431015,437.07,10,11.07
ORD0026528,2026-04-09 21:19:55,Hyderabad,HYD-03,500018,17.451204,78.440787,832.94,10,7.74
ORD0026529,2026-04-09 21:20:11,Hyderabad,HYD-06,500072,17.478604,78.418346,282.07,10,4.86
ORD0026530,2026-04-09 21:20:14,Jaipur,JAI-01,302012,26.940203,75.761261,359.2,10,12.57
ORD0026531,2026-04-09 21:20:16,Jaipur,JAI-03,302021,26.962366,75.772725,257.09,10,16.91
ORD0026532,2026-04-09 21:20:42,Pune,PUN-02,411004,18.513607,73.831806,419.8,10,11.54
ORD0026533,2026-04-09 21:21:03,Hyderabad,HYD-06,500072,17.491028,78.414707,351.54,10,2.6
ORD0026534,2026-04-09 21:21:52,Pune,PUN-07,411033,18.61806,73.745501,426.81,10,9.99
